Filename,ClassId
03211,1
07757,13
12149,26
03595,3
12135,40
11924,3
08738,22
07902,4
05945,0
10936,22
11737,13
08361,20
03432,5
01516,3
05825,12
10346,8
00166,13
04781,4
07308,10
06959,9
10277,38
04820,11
05810,38
06186,17
05333,1
10376,15
01427,4
05399,9
04688,10
11201,41
03440,18
02041,4
10444,4
05577,18
11641,15
07206,17
08306,12
06676,12
09814,2
06687,20
00536,38
05639,38
07064,11
01826,14
04451,12
10458,7
09381,35
06383,8
10676,6
10074,11
01592,17
00040,7
04604,1
02868,38
07449,2
00957,36
01960,1
00590,35
02503,39
03928,7
10242,13
06723,23
03282,2
02627,4
08459,2
12476,30
08899,31
12517,15
00925,3
00147,9
06088,5
03094,14
06227,12
11715,35
11000,7
08304,34
07194,25
12339,22
04745,38
05100,5
11876,5
06960,17
02284,4
01224,17
03124,10
04044,25
09962,5
06576,38
07271,36
03731,13
05125,39
00847,38
05802,30
11609,35
08784,42
09969,14
03768,7
08887,4
10229,2
01721,13
03314,10
00360,9
11117,10
09102,1
09775,12
00810,26
02950,2
03544,2
09736,13
01827,23
08799,25
11298,40
10821,17
03888,13
04840,5
10237,10
02111,17
06521,36
02140,38
00648,1
10901,31
02373,25
08628,14
11401,13
10812,12
01849,13
00999,16
02631,13
05796,3
01862,5
00242,20
00431,13
04076,5
04787,8
09728,4
00160,13
08002,4
10691,20
05342,24
07355,35
11571,33
04592,38
05163,11
02135,35
00729,35
09523,1
04477,13
06584,15
04975,35
06190,21
10603,1
12445,10
07963,38
06138,17
06766,18
02459,18
11354,15
04030,6
11174,16
03852,9
08998,25
11568,31
06591,10
06829,3
00982,1
06889,10
11334,13
01303,1
04448,17
00932,5
03543,8
10026,38
08145,9
06460,12
04443,30
01326,42
09947,3
03620,16
00569,23
02992,14
11763,23
05101,18
02674,12
07479,1
09570,26
01480,25
08151,10
12392,5
03370,12
00261,14
10375,17
01475,18
00023,3
02260,10
01839,35
04531,35
11091,16
09877,26
09507,3
06408,4
12242,14
01440,5
11969,10
07165,11
03377,12
04431,10
08124,10
02185,38
01025,30
02246,5
00740,3
09665,25
06558,10
02426,10
01288,8
10255,38
11002,19
06507,17
01274,42
10448,11
04805,10
05508,13
10155,29
06396,10
01925,11
06724,12
00872,10
06133,17
07076,13
01844,2
05819,37
08035,9
05345,12
09934,12
08844,38
08598,13
11459,12
06994,13
11803,4
08715,12
01465,26
03997,13
05930,35
00877,5
08950,9
06603,30
00461,25
00151,24
00086,3
07073,18
06874,5
00544,4
12167,39
10130,12
06807,12
00216,10
02375,33
09228,9
07755,7
00080,21
02129,13
09090,12
08897,10
03625,25
04935,5
03638,1
04305,1
09129,10
02716,5
04087,38
02341,13
04571,31
10606,12
09958,3
07223,2
08817,26
00250,20
00281,35
03805,3
02182,3
03270,11
04754,19
05472,25
11302,7
06346,8
12383,1
02220,7
01075,42
09467,33
07320,32
06301,2
04013,15
10300,5
04459,9
12560,9
06849,5
08147,34
08017,2
07256,36
09270,30
12500,38
09190,11
05380,15
05008,35
06203,14
04825,4
03295,13
09914,25
11556,8
12432,33
02678,41
06047,10
00759,23
07809,31
12304,3
01355,12
09064,11
04636,33
09351,38
05990,17
08927,13
04722,4
01094,31
08679,2
09537,35
05672,4
08703,33
04674,9
03155,4
08945,5
09111,11
07514,38
03197,2
02078,38
08237,16
02148,12
09690,10
02122,11
00139,38
07067,2
05445,20
07353,38
04821,42
07288,5
07865,10
06259,4
08270,2
09267,21
00265,12
08389,5
00752,9
10719,12
11303,11
07658,17
06474,35
09722,34
07498,37
07747,36
00964,10
11306,10
01739,10
04873,3
00111,14
09773,2
11747,14
04743,18
09703,18
04662,6
01886,18
07908,1
00094,12
06313,4
11262,1
10345,9
03317,17
02054,18
07345,2
02189,8
03822,15
11787,12
09151,38
05207,11
00622,1
11349,12
07740,13
11419,35
01854,29
04128,13
10077,36
07417,28
07128,16
08174,5
07731,1
09418,27
04628,13
10698,9
04446,5
11128,5
02552,10
05440,12
08302,38
03079,17
00824,25
04770,38
00534,12
01383,38
08646,8
05455,26
05300,18
11212,5
00821,14
01156,4
05655,4
09905,13
10765,5
00948,34
09468,10
08873,25
07735,10
05319,27
00723,30
11506,1
00410,25
00237,26
06512,29
00412,2
08655,8
04326,5
11791,8
03691,1
03718,33
02144,2
02636,13
12239,10
03394,28
05972,25
11386,12
07981,25
05355,28
12024,18
11639,33
10534,10
09478,25
01670,17
11850,17
10527,29
06552,31
05344,4
02549,12
01253,17
05275,12
01955,1
11435,31
07701,5
00838,15
11079,26
10322,7
01934,2
10135,3
10881,3
09133,6
07811,30
02687,5
04350,33
08620,31
03538,10
11644,10
00644,2
11562,5
03061,38
12218,39
05273,4
08704,5
04318,12
06673,9
09480,21
07837,3
12230,2
08063,30
10735,42
02752,0
02995,20
06412,15
05583,1
03860,25
05417,12
06744,26
00530,13
05698,2
01644,8
11864,1
10264,30
02150,11
07396,17
01113,10
11971,22
03756,13
07325,13
09277,18
02957,28
09828,39
05286,10
08414,4
04499,1
01495,34
08520,36
01338,42
09037,1
01641,13
11909,1
04239,38
00235,19
02630,7
04661,1
08392,4
07738,1
02126,10
06835,38
02287,17
00231,13
05034,3
04217,11
12508,1
09810,6
11547,37
01063,13
01614,12
09577,10
07275,42
12554,6
10464,8
07427,16
11258,8
07974,2
03316,3
11949,8
10686,25
01239,14
11358,5
08986,8
00480,33
00462,25
04700,33
12333,20
02195,13
04532,10
00792,1
04563,13
00267,25
08081,9
09635,38
01654,38
07705,1
05682,17
02664,25
04237,8
05780,34
08180,13
09701,9
00811,31
06975,12
04356,13
00088,22
12603,13
07098,25
05612,18
11411,35
12133,25
03313,33
09518,4
08106,2
02986,25
06161,6
07070,33
06136,42
06451,5
12505,14
10946,2
03741,25
06169,24
03992,9
05284,17
08889,31
09068,11
01993,11
02930,0
07771,8
08092,17
10466,12
01191,2
11573,4
09131,12
10420,13
02119,3
08878,13
06498,5
05157,5
12443,13
04353,18
05400,26
09234,1
00687,25
09765,10
01752,31
05769,33
03128,10
06400,25
05899,14
07762,4
06115,5
12374,11
12282,12
08245,13
00343,2
05027,6
08571,17
00068,5
04819,11
09049,10
08332,39
05079,4
04460,38
02564,9
01997,12
10874,10
07069,3
06278,25
10515,4
11114,42
09798,2
12336,39
12460,14
10462,10
10254,13
07028,35
10475,18
05484,38
09734,2
01868,25
05201,2
05911,10
03332,7
06526,12
10330,18
10319,42
08103,2
08013,21
04055,22
03751,34
01786,31
02258,12
02337,38
08996,17
01585,7
08900,31
07072,30
05920,4
06103,9
09754,13
10289,5
10832,22
03179,7
04131,11
00951,31
02580,1
04134,2
07583,16
09551,9
10869,18
09598,2
06069,5
03326,9
06442,31
06761,35
11883,26
07973,23
08718,38
02608,33
09210,7
00607,38
12101,1
03816,18
09843,11
01892,1
11274,1
02075,18
08354,2
08173,11
06038,27
06956,38
11507,5
10162,2
01248,3
10235,8
10618,9
06070,35
09019,26
00584,35
10270,13
04766,5
06895,35
11877,26
07389,31
05525,2
03199,5
12446,10
02023,4
07830,1
08410,23
04620,19
01547,5
03844,13
08469,26
01431,18
01521,8
08094,5
02981,5
06425,35
10878,18
00176,3
11254,31
01873,12
07868,35
08583,7
09879,38
11649,11
00987,31
08785,16
04694,5
04321,3
01896,23
03239,8
05246,20
04580,5
00608,28
10353,4
10443,36
03364,10
03837,3
11935,25
06385,25
03853,34
00780,2
08384,9
03173,25
12539,5
00044,24
12567,23
02935,2
08319,2
01040,38
06513,38
05601,40
09786,13
09711,3
08213,2
06866,3
09308,11
02933,10
00275,18
07924,16
07376,12
08806,15
03447,4
01198,8
10641,1
09599,11
03943,13
12415,1
02106,7
12051,1
02776,25
03496,7
08491,13
10234,12
07640,40
08412,12
11338,5
06949,1
08241,5
04940,9
10449,3
05289,23
00330,4
01411,7
06380,38
07719,5
08251,9
06612,18
05117,15
00364,3
06611,22
11798,3
11597,1
09278,7
08748,18
07839,31
12464,4
05952,7
03872,25
00603,19
06679,25
10762,4
10634,9
00189,8
01795,12
06933,5
03221,26
00134,11
05715,2
03048,11
07504,42
08159,38
00778,0
01270,2
11713,8
01745,5
11968,38
02880,39
05889,38
03257,8
10940,38
12139,38
10361,4
00063,9
03599,38
08385,4
08956,12
00949,22
12150,1
10772,18
07622,9
03381,10
06415,38
10309,14
11624,12
09899,24
01623,12
01101,20
12409,20
10371,17
01217,9
07549,25
02931,1
01555,1
01378,34
02990,9
09544,13
10826,7
03780,25
06132,15
07960,2
00018,27
04648,35
09708,3
01861,42
12124,1
10421,38
00755,42
06615,9
00710,2
03190,8
01712,40
09487,13
04664,38
03759,1
01052,4
12329,20
04194,10
00284,1
04817,7
03530,4
07381,38
01859,38
06529,30
04398,39
04634,20
02834,42
01430,13
12393,1
05308,2
07852,2
04361,10
10926,4
03624,11
07856,13
08462,20
07930,26
09803,13
08794,13
07087,5
11188,7
06682,13
11284,5
08208,5
01180,26
01791,11
04959,2
07721,38
07798,37
08300,18
00376,41
11225,5
12335,1
08464,4
09987,24
08042,27
06801,17
01081,2
10147,38
11317,4
02767,38
12561,7
02230,14
04896,1
09968,38
09338,7
06403,3
00197,38
00007,12
04659,5
07550,12
10142,28
07363,8
12584,11
06737,1
07784,6
12583,1
04465,10
10830,5
01930,13
09831,13
12542,4
07624,8
02615,12
06647,35
01018,35
06121,13
01417,3
07012,12
07463,7
01468,7
08227,18
01756,9
08471,5
02890,9
09350,42
02212,35
01776,11
07002,12
09986,2
03604,2
09839,14
03339,38
08114,1
08477,14
08747,33
04879,27
02619,10
00417,14
03232,11
04185,33
01783,10
05191,13
08098,13
01777,3
04849,29
01292,14
11668,38
11392,25
06244,23
03842,12
08478,7
10968,30
03189,7
01142,3
10636,12
08501,10
09150,4
09412,11
02497,4
11344,10
01356,28
03471,11
09516,1
03141,40
00182,36
06067,13
06286,1
08229,10
02347,29
09126,25
08191,5
03148,35
11099,35
06239,18
02817,19
04117,36
06093,2
12314,25
12021,15
06833,2
12572,15
10535,25
04047,17
08285,4
04989,35
01760,20
05074,16
09633,9
04867,11
01215,12
07562,17
10845,33
00468,14
03765,4
08353,38
01656,7
06105,38
12249,18
05366,13
02940,8
03612,38
00311,11
11656,28
04354,13
03114,23
08434,12
03498,5
11721,25
04847,9
08644,5
11651,14
10003,38
05645,5
09985,15
12028,12
09583,15
07748,11
09830,31
03489,12
01256,31
03939,9
11957,18
02651,12
11058,7
07464,8
10400,7
10154,17
11978,38
04676,10
02643,34
02405,1
11865,4
00654,12
03921,12
08997,12
08020,12
06354,5
09811,35
10326,33
05842,3
11077,4
06752,10
06873,5
08755,9
08752,9
07484,9
02970,18
00300,12
03584,38
03348,5
06692,42
03029,17
12353,36
01381,9
03746,28
03052,25
12600,35
03752,28
11355,10
09637,22
02193,11
11903,9
03854,1
07614,3
00799,15
10262,9
07274,14
00564,12
01342,13
06629,7
08282,28
07623,1
04169,14
00980,13
03903,12
05194,13
11822,5
01658,12
08797,38
12020,7
00645,13
12153,3
07186,4
09502,11
11827,33
00109,4
08320,34
08028,3
07397,6
12207,12
02143,11
11743,4
02908,15
04673,4
00566,10
04157,18
05476,20
01642,35
11447,15
03262,2
01588,14
01149,31
02737,3
00732,14
06310,30
08130,25
05156,28
06876,12
00753,28
02440,11
05962,16
04718,22
07208,2
00271,18
00586,2
02948,15
06798,2
04291,35
01921,22
00121,7
01649,1
05545,38
06216,35
11702,24
03606,12
04253,5
01753,18
04303,25
00981,7
04748,13
01146,9
07833,39
07317,8
07626,3
03572,38
01706,18
11684,7
12386,15
10046,11
07322,1
00333,25
09250,13
04323,8
03133,25
03404,9
10521,2
11398,35
10526,21
11917,3
05749,26
07853,12
06930,7
04347,12
00958,7
11203,11
08347,35
10815,5
06825,1
05482,15
06741,2
09547,27
01989,38
04089,13
11365,9
10965,3
08802,5
10623,1
08632,2
06973,1
02786,13
06372,5
04146,15
06808,38
11569,5
07302,11
02736,2
00028,9
01511,10
09401,26
06812,5
03017,26
11315,14
04901,31
07238,1
10966,8
06057,35
08079,2
11775,35
08193,34
07763,39
07659,8
06536,2
10638,13
00626,28
01034,10
06393,18
09212,35
09777,9
06819,23
11169,8
09610,13
04953,30
10291,12
02886,10
00239,18
06979,14
06023,4
07414,28
10113,11
10221,8
01939,5
10240,17
00276,34
10402,10
05414,4
06010,36
10176,24
02011,12
00636,16
00667,13
11945,2
01834,4
10036,11
01122,35
10818,11
09741,10
11580,22
00660,5
09434,23
04651,10
01780,33
08580,13
09189,2
11599,21
12260,2
05854,23
06089,10
09247,18
03560,17
11412,10
03142,28
10541,11
10457,12
00218,4
06108,27
02113,5
10467,4
10491,12
08611,5
11048,10
04302,35
00289,13
12216,1
02237,14
09556,35
08674,9
12052,9
00175,1
08011,13
03548,38
06715,36
07008,35
06501,34
06492,33
02700,5
10876,9
08408,5
10675,25
02588,17
08939,10
10773,9
10305,8
02823,12
08854,17
04999,35
01792,38
11003,9
01759,18
04248,25
03779,0
09922,7
02418,4
09757,5
05009,9
06788,18
07607,7
00436,10
06182,4
06348,31
09693,4
04729,9
03865,12
12189,1
09377,12
02711,10
10706,42
07102,10
11908,25
12140,31
12490,7
05397,35
09204,35
05449,10
07493,1
09354,15
10667,8
07923,32
06966,23
02947,9
10186,10
03578,4
10198,12
07894,13
04284,1
06503,33
00514,38
02156,10
04270,13
07090,30
12485,13
09805,38
07664,13
11137,38
01765,34
09186,4
08586,14
04498,2
02559,19
09578,9
07668,10
09713,12
07654,12
01879,25
02745,38
10560,13
03794,9
08115,1
10483,25
04851,3
00580,17
11046,3
09017,11
02436,13
06974,28
06440,1
04129,6
08269,14
07829,4
11316,10
00012,23
09645,13
08686,10
11922,10
04496,42
06330,12
10151,12
07989,35
11830,30
08415,9
07220,9
06347,7
01250,10
06684,11
04537,1
00325,35
08723,13
10470,12
01915,38
01604,7
06572,9
08494,2
11443,5
01123,40
06567,5
07851,5
02199,4
06703,3
07407,10
11244,28
05302,33
00391,33
11812,0
09096,3
10193,5
04631,1
05943,2
10348,1
10007,4
01682,17
08770,5
03862,10
06267,40
10246,4
09010,5
04378,35
10781,22
00522,31
05637,18
01102,2
10655,25
08236,28
06783,33
02200,7
11961,1
05572,7
02528,25
07774,3
03127,14
12223,19
07446,6
12442,3
02052,25
00757,12
07727,1
04336,1
06851,35
01554,38
08807,11
04062,11
09697,7
10238,23
04987,25
03849,38
04755,7
11247,1
01865,21
02954,23
05624,25
01015,35
04887,11
04890,1
00100,1
11538,38
07832,7
05538,11
00085,35
08767,4
05839,23
04384,12
11697,18
04936,38
01692,9
09020,16
03639,38
01472,3
10594,38
05187,1
00873,28
08623,1
10000,27
03588,25
11133,16
11732,10
08363,13
02876,9
07453,7
04767,17
02620,25
07426,8
11905,38
05030,13
09368,35
08194,29
06343,5
06709,25
08746,24
06683,38
07284,25
06580,8
10804,9
09011,3
11788,21
00378,1
03936,12
06168,8
03191,12
08881,12
02635,5
04256,13
03522,1
00075,12
00561,10
03744,12
02228,26
02420,12
00056,5
09940,2
03147,1
04906,5
08507,38
02684,33
02545,17
07716,12
02159,40
11375,28
11528,1
00966,32
09193,38
11718,0
07095,10
07357,11
00463,17
01066,31
01321,9
12358,5
05065,13
08104,32
08483,29
00971,7
05871,18
12143,5
06628,12
03288,31
04078,11
07107,12
10882,13
02804,39
11514,10
02793,2
05956,13
07959,5
08720,4
02806,10
11844,9
04576,4
05747,21
05991,2
10736,25
02500,32
00441,17
03422,40
00287,24
02045,0
00372,3
00457,8
11665,13
03621,23
07985,24
06430,1
05988,2
06205,2
00345,38
09896,13
02178,5
02398,7
01014,12
09479,26
09044,4
03320,25
08030,35
03519,2
04789,7
01273,2
04031,1
04990,2
04109,1
09081,6
08732,2
05320,15
09513,1
07527,29
05317,35
10996,17
05467,10
02036,26
01448,8
03054,38
10216,4
00518,8
02519,8
06789,8
01968,1
05989,3
11194,5
09300,25
09403,13
03666,31
12492,4
07494,5
01773,10
09909,26
09257,12
08324,35
02342,18
03006,34
06287,12
10644,4
09995,1
06436,33
08377,25
05092,10
10756,17
11964,8
08455,1
05107,38
06571,13
07691,2
12058,9
01425,14
05290,18
00539,35
05877,5
08585,18
04751,17
07559,30
06428,7
04029,16
08110,4
11817,18
03120,2
08400,25
00490,17
10054,18
03789,37
10148,3
04028,7
02522,3
07240,12
12338,35
02247,13
05651,5
02979,25
12252,30
10852,11
04598,5
08509,13
04739,5
12168,2
04735,1
12557,3
10131,33
02015,38
02600,30
12091,1
06996,18
05363,30
04310,9
03457,22
04756,31
00329,2
10112,2
01112,11
03868,25
10265,12
02365,2
11405,2
01509,17
10476,4
08664,11
09158,18
02686,4
10367,18
03349,11
09130,13
10596,25
10661,35
11064,5
07078,10
01200,2
09470,38
12268,16
09915,7
07211,2
09661,30
08636,13
05936,8
07681,4
02645,3
11672,1
12177,8
06312,2
04458,37
06694,17
07114,1
02884,10
01841,33
02703,38
08133,27
02277,10
02042,7
01740,13
03683,4
10793,9
07813,7
03772,1
06618,10
06653,18
06249,10
08694,8
00118,1
01277,17
10823,18
03686,31
09399,10
07802,13
08142,32
07212,8
01455,18
05738,10
10163,10
07500,6
05963,3
05315,38
06898,18
03369,22
03338,18
01525,18
10856,25
09336,2
11981,38
08059,29
10920,2
04088,23
05321,2
12347,12
10213,17
02515,11
09927,26
02115,13
05714,5
08449,24
00454,1
06143,11
01405,10
04190,11
10451,2
08841,29
09048,22
07639,12
01127,8
09171,13
10202,15
12334,5
10589,10
09501,17
00779,33
06621,12
09611,20
03145,9
06497,38
04844,12
10505,3
10068,16
08141,7
03391,31
08439,15
00974,10
07309,1
11814,8
12521,2
01302,14
03427,4
11497,41
02586,12
06429,1
07510,5
12164,2
08777,38
12372,2
09972,13
05550,10
01037,2
04230,9
00154,17
02785,3
12297,31
11168,33
00908,25
05240,4
11332,11
07018,9
05280,30
11545,18
12208,4
12060,37
03398,7
10909,13
01374,16
02329,14
10975,2
07536,25
12228,7
05954,10
04759,1
10479,5
09262,8
05581,2
07744,5
01184,37
11831,12
04345,15
07629,12
05428,5
06520,13
08812,15
09184,9
01578,3
08508,38
09553,27
03322,15
05014,3
10174,35
07084,8
08406,5
07228,13
05129,15
00562,10
07432,17
02388,31
05406,34
08031,40
04924,10
00334,10
00944,38
04063,1
02372,1
02267,12
05398,12
06681,9
01999,3
08828,3
01881,15
07807,12
05264,10
03278,18
04227,1
05210,10
04957,17
03299,2
04036,3
07139,1
04860,33
00451,10
00399,12
10837,39
03435,2
08252,9
09113,38
02858,13
09686,1
09844,36
12070,2
08261,1
04365,38
11438,5
12316,36
04335,9
07188,5
04828,35
09241,4
05341,25
12420,23
08078,35
08238,17
07204,28
05609,7
07245,11
02894,40
06353,25
04984,2
10893,25
01192,2
11228,38
02452,38
02788,8
05297,12
03697,12
12237,1
01872,9
12085,10
03748,33
05236,4
06772,4
10983,23
06402,20
09223,13
04035,2
06699,38
12441,15
03193,5
12609,8
07120,10
12032,18
00941,29
05676,25
09508,1
04275,38
07237,12
05433,11
12160,5
06538,13
01575,38
00506,32
02374,8
07995,23
09650,38
08719,17
03874,7
06539,35
06965,8
08074,2
10093,3
01092,1
00137,40
08289,2
11108,4
08885,2
01306,4
03647,14
04850,7
08121,1
11267,10
09320,1
01457,5
03708,14
05857,38
10976,14
07458,14
07812,5
01024,38
03960,40
08409,8
10323,7
06017,8
12416,13
03986,17
10952,17
04049,35
09835,30
03493,24
08093,5
06859,25
05250,38
05353,4
02867,1
11664,14
02473,38
07928,3
10274,33
05816,31
00819,2
07684,1
00805,2
09207,25
10117,38
04741,4
11121,38
10858,1
02352,5
06300,3
07718,9
11005,4
06362,15
12332,13
06055,35
04740,13
00005,38
00162,4
02603,4
01297,33
00064,15
10913,11
11387,35
08086,9
12257,10
05415,12
02172,18
02742,1
01119,32
05266,38
02280,38
01546,2
03273,30
07776,40
09386,34
02136,13
02404,38
09572,10
00190,10
11640,6
04050,29
08126,30
06356,20
03034,9
08874,25
00827,2
09660,2
09194,10
11765,39
09619,11
11532,11
01330,10
00165,9
11590,9
01707,7
10426,38
00096,3
10984,7
05081,10
03406,5
11793,9
10872,1
06845,1
12328,3
07770,9
06570,26
11670,11
06063,11
03057,13
11527,33
09005,14
08450,38
03385,36
12229,28
00170,13
04569,25
05620,29
06290,1
05502,2
01170,11
00652,13
05793,31
03307,14
06463,9
10103,12
01197,9
05293,20
04494,34
11782,17
00180,8
03023,35
00984,31
09116,8
04085,7
11052,2
03075,13
00816,11
05071,11
11719,2
12457,17
00404,38
08158,7
12503,25
10324,35
07438,8
08948,7
08829,13
01347,38
05537,1
11655,24
05670,31
02911,12
01361,3
10008,33
03507,12
08605,1
03798,13
01404,38
04058,25
10445,25
08577,35
00234,33
03168,3
10696,12
12519,3
03209,2
03987,31
01005,5
03954,38
11490,2
08760,10
07961,14
04863,15
06582,10
08090,33
07907,30
08633,4
10121,26
01194,7
05701,28
03795,11
07595,38
01089,4
06821,9
03328,9
03330,4
01271,12
04978,23
04339,7
11522,4
00900,11
00728,11
01728,31
08474,9
04017,4
05953,35
00674,26
10224,10
03491,2
10718,12
03551,18
00837,9
09495,8
12421,22
09456,13
10991,3
05016,4
08970,2
01684,31
11286,22
05296,23
05198,3
00790,2
09568,12
10511,10
07808,8
02617,5
03674,14
04746,12
11293,22
12210,11
05349,23
02474,16
03441,2
11938,3
10789,38
10397,4
05164,18
06022,25
10778,18
02709,25
11659,5
01434,23
01328,13
06279,29
03839,2
08626,15
11396,11
00375,1
10954,14
07971,28
03228,7
10969,12
04396,2
09687,2
03575,8
06940,38
11240,38
09295,6
09417,22
09099,3
10332,18
10587,11
03942,5
04408,3
12489,4
06466,2
06886,1
08266,38
03661,2
09142,1
01140,8
06027,34
01648,10
11854,2
02231,8
03719,28
10748,14
01043,7
03062,22
05122,1
02616,1
02668,10
00430,11
00146,2
12243,15
05474,38
09392,2
06518,0
12112,18
00988,7
00354,12
04362,38
02402,8
10798,3
03880,28
05625,19
01671,10
03692,12
09112,3
03918,16
05566,38
02843,5
05532,17
06037,13
03492,18
02905,25
11587,13
09646,42
06125,13
11024,14
12315,25
07205,8
09334,9
10390,18
06565,9
07046,13
11075,7
08591,10
12532,13
11070,3
01211,12
06341,18
05489,35
03824,17
08622,12
01454,2
10440,35
01661,28
09182,24
01332,4
00721,13
08671,18
03419,2
12413,3
01202,25
09106,11
03537,9
09155,22
05531,7
07663,38
06659,25
00270,18
00211,38
00448,38
09347,3
05516,35
00099,33
10378,13
11525,25
08862,23
03654,3
09930,12
12031,8
09672,2
07412,25
11492,12
12479,3
05623,10
12041,36
09173,38
01717,10
06288,32
10386,11
11440,14
11281,17
01402,24
05555,39
05765,2
04259,9
00059,16
05140,13
03065,17
11907,1
02932,13
01080,2
05865,3
00835,11
00688,17
03046,28
05585,1
03815,35
11711,5
08985,5
01169,20
04903,7
08349,10
11966,16
08472,8
08497,10
01838,17
11054,4
03884,12
10247,7
05882,38
06296,28
10070,25
05361,5
07883,17
01910,18
00203,1
03793,12
03097,13
09404,31
11818,10
01176,1
03143,20
11833,40
06515,38
02794,34
06504,11
05881,38
05384,9
04616,38
11084,6
08027,38
07180,14
07866,7
07739,28
02681,2
11329,7
12526,3
06977,35
07532,3
04240,7
05883,28
05916,7
09993,17
10763,11
10967,2
08560,23
02778,4
09846,4
10533,11
04196,12
07160,7
12281,13
11915,38
12274,13
04807,25
00361,38
03506,16
09271,1
05307,5
10579,25
09847,10
00037,12
12245,12
03925,4
04958,25
03188,36
04067,2
02059,9
05527,32
06947,12
07678,12
11947,20
05748,29
03036,5
05377,15
10004,25
08726,38
06625,38
05935,35
07850,38
04466,14
03669,9
04455,2
10215,14
07703,38
12571,2
09080,4
06854,0
09695,2
03357,38
03500,2
01543,9
10564,14
04153,33
11554,17
06706,9
10680,3
12148,5
04456,18
01947,26
02456,13
08994,14
08327,35
00163,24
03832,41
02313,1
00377,13
09588,17
09796,2
05298,13
03241,15
09370,6
03994,35
09563,5
09098,2
10937,8
07348,39
01366,12
05142,14
07509,35
01870,10
05121,1
07382,13
09755,2
11662,37
04721,3
00310,19
02759,36
06953,13
08342,38
09729,9
02882,8
07117,12
01836,15
10200,33
11069,5
00324,31
07314,1
10190,11
05760,21
06546,33
05993,1
10717,12
11081,1
01545,38
12016,24
03626,11
02720,17
07218,11
04622,4
07033,5
00255,28
05662,18
03477,12
00212,25
08005,38
02562,35
08919,2
09726,18
09912,13
04747,12
01003,12
02427,33
11716,38
00703,12
11311,25
10784,38
07052,38
04444,2
09998,25
01611,23
12525,20
09819,13
02966,26
02856,13
06733,2
04046,12
05806,30
10640,26
05607,17
12048,38
02164,2
06363,5
02312,1
11914,2
06084,17
08566,35
05374,9
03863,0
08709,28
06602,6
06987,17
12538,24
06302,35
03305,7
06184,6
06509,18
03628,5
12178,3
01073,39
05052,8
03873,27
07192,17
01605,8
02702,37
00813,13
12204,25
12520,1
08460,33
12123,13
04900,25
06768,24
08769,32
04692,11
06865,17
10775,38
08728,12
01442,18
10938,1
01044,12
07421,9
10617,4
06134,15
08722,30
04209,12
05402,13
05196,1
07131,9
08268,18
01107,9
11006,4
02095,40
09964,12
06728,13
11107,25
09961,31
09465,2
02550,1
05270,5
08183,2
11613,1
00025,11
02916,1
03910,38
11813,39
00655,11
04430,10
02020,3
00620,30
00668,11
00405,36
11846,15
05864,3
04308,11
00074,5
04956,2
01204,3
09344,14
11210,8
08492,16
11454,18
08892,4
00647,7
08649,4
10833,16
10660,14
10290,16
12279,9
01401,13
08101,10
02532,10
07761,9
06154,17
04621,38
08791,2
01166,26
04440,5
11588,1
07952,35
05231,3
02196,2
03206,7
00962,12
11072,12
11163,7
08062,13
05434,4
00761,13
00422,19
07402,25
10802,38
05834,28
11126,18
11010,13
06837,1
10356,8
03089,10
10814,1
00791,5
03154,14
06386,12
11451,30
04490,36
02758,5
04982,2
06483,11
08567,8
04072,8
03556,2
06610,12
03479,15
03077,2
07726,4
00527,5
09609,18
01586,17
11563,31
00771,4
00825,4
04423,1
10388,4
02516,12
10749,1
05378,13
03488,35
03613,9
06785,14
05281,25
06675,37
01008,12
00247,8
07247,1
05660,31
10228,9
07149,35
00538,10
05669,7
01244,12
01483,2
10647,3
01986,2
07027,24
09612,13
09067,38
11741,18
02576,25
05575,15
02526,4
04588,3
03013,3
05023,25
05558,33
00251,14
03066,12
07143,33
07423,3
10419,41
03574,12
08642,9
09132,1
08391,13
01110,35
11601,4
12015,2
07552,12
10279,9
02483,17
10352,23
06117,25
12125,16
09078,23
12219,25
06811,1
08112,17
07541,26
11032,13
04693,38
09983,13
03292,10
01891,10
02107,4
05069,25
08200,4
05381,20
11196,25
08701,22
05567,12
06126,2
08895,24
08792,25
07393,10
12482,2
07579,1
00783,38
10744,3
01091,33
03603,4
00919,5
09571,35
07818,8
00969,13
05957,4
05500,17
00258,25
08091,2
10024,18
05221,31
03184,3
03999,4
03399,5
07171,1
03298,18
05024,13
12365,25
00785,10
04296,35
04660,10
10389,39
07831,4
05215,1
01931,8
05463,13
03359,16
06609,12
05206,1
10197,13
00215,13
06220,26
08984,21
01726,10
10548,2
08653,13
07346,22
03855,38
00192,12
11893,7
05432,8
02525,13
00414,29
05712,20
08044,25
09299,18
10071,4
11055,35
06848,17
11951,3
08452,20
10401,5
09221,9
11094,5
02657,25
12008,22
01282,14
03351,1
09471,16
08976,4
07443,12
09797,11
09349,38
05285,12
06420,11
08310,3
04282,12
02601,25
00301,5
01484,8
09462,41
00787,10
07108,11
06456,26
03161,10
04919,1
06672,3
00065,9
06151,13
01150,32
02764,2
11205,15
08848,29
06285,21
07709,4
09039,23
01987,22
02734,5
01998,3
05750,4
04516,2
04886,26
03343,15
02155,5
01137,18
02809,38
09970,17
11696,1
08925,10
08468,3
09183,39
04428,8
11191,1
08437,11
10524,11
